df,dl,dr,v,w
2.6108205,2.5688262,3.076342,0.48914117,0.6221704
1.2781786,1.9310733,2.0855973,0.0707095,0.22955692
2.4273906,0.42174047,3.1317275,0.45147693,0.72378594
2.2689223,3.0481355,2.4285138,0.39468476,-0.6670934
3.277289,3.5089872,3.0154815,0.4839526,-0.54142773
3.5362883,3.756036,3.8844838,0.5,0.18960153
3.6125133,0.64150095,3.796776,0.49603313,0.69595736
0.98206884,0.5336491,1.3128842,0.038859513,0.7176084
2.6638925,3.29272,2.2707572,0.4959315,-0.6900324
2.8404214,1.9865681,0.5740387,0.48421487,-0.697023
0.41020134,0.35205114,1.0091193,0.0036494215,0.70133895
1.8888222,2.9122627,2.12346,0.24782981,-0.651066
3.2705564,2.6816826,2.89148,0.5,0.23077154
2.9871151,3.4436615,3.8466074,0.49257082,0.4673449
3.0409658,3.6513038,3.061292,0.5,-0.7025449
1.2168725,1.1525532,1.6490852,0.04156255,0.67345643
0.77167267,0.4569535,0.75298727,0.004960774,0.5323541
3.2190297,0.648728,3.5405602,0.5,0.69981134
2.6411245,2.576002,3.3956301,0.49263117,0.65306336
2.2894888,0.641324,3.1852927,0.41777557,0.6794798
1.7670554,1.2389877,2.7439544,0.19069584,0.69124943
1.7432607,2.417537,1.661236,0.15902625,-0.69263136
2.7052882,2.465382,3.1872587,0.49846566,0.69925255
2.4585507,2.8562927,1.8591255,0.46470958,-0.6517413
0.6972246,0.5042753,1.0945772,0.0,0.705524
3.5462594,3.9732013,4.673297,0.5,0.7187472
0.82448345,1.1247889,0.39395243,0.008821221,-0.7174244
0.25738078,0.9902811,0.20476513,0.0030674746,-0.7092469
1.0885588,0.44542408,1.1551404,0.040660508,0.73443747
0.9381244,0.70538956,0.98834234,0.043262348,0.4636202
2.628236,3.2578216,3.205792,0.47926,-0.0745166
2.4665852,0.5528617,3.0797858,0.47215986,0.6808886
2.9781117,3.029969,2.2145646,0.5,-0.68987745
1.4044354,1.8031877,1.0106273,0.08937635,-0.74806064
2.4995544,2.461887,2.5883634,0.49482232,0.16962452
2.6537702,2.9204733,2.5193527,0.5,-0.49804786
0.7526658,0.7756654,0.36854896,0.0030247595,-0.7250716
1.0371433,1.0923505,1.5184066,0.028423335,0.69790596
3.0558975,2.5660338,2.1126451,0.5,-0.5191781
2.8635292,0.55658716,2.916286,0.49874148,0.6912678
3.655413,4.154299,1.0491135,0.5,-0.70343506
2.3393438,2.3954616,2.5763674,0.43300936,0.2112063
2.8777256,3.334781,3.4169888,0.49073857,0.12461336
2.919984,2.891074,2.9950063,0.49900505,0.13499491
2.4275918,2.847687,2.059413,0.45310083,-0.7502122
3.250398,3.1881325,4.106327,0.49626622,0.71558213
2.7425783,2.3095841,2.5944405,0.48547822,0.3150653
1.8982635,2.495537,1.8228464,0.23294976,-0.70960855
3.0400522,2.6835961,2.3222744,0.5,-0.4451433
0.8659122,0.72046447,1.3556201,0.024957947,0.7202041
2.3701615,2.6605752,2.6416483,0.44563004,-0.018952742
0.78906953,0.20952201,1.3263566,0.0,0.67833537
3.0237215,0.3856136,2.8571582,0.49810553,0.70432967
3.2348335,3.070863,3.7426994,0.49620485,0.74196696
0.917311,0.91494924,1.8114659,0.002388151,0.71753466
2.5344505,2.5035672,1.5589478,0.5,-0.67629683
1.3691239,1.3187809,1.7764156,0.043504395,0.6506165
2.151256,2.262559,1.6219631,0.35066625,-0.7098005
1.9691947,3.015089,2.4590352,0.2728234,-0.685232
0.3593086,1.78016,0.45475549,0.0035111161,-0.6956124
2.495153,2.9677043,2.2961721,0.48834148,-0.7251158
0.70837367,0.6354247,0.5194241,0.0077059898,-0.23551258
0.7178657,0.46738747,0.98315936,0.0,0.6867263
1.2166518,0.37810925,1.4342086,0.05710166,0.68177426
1.1077564,1.1467295,0.5489981,0.04048458,-0.73110306
3.3249414,4.019215,3.1858528,0.5,-0.7211405
3.2000694,2.8940563,3.004564,0.48562664,0.16401762
2.4655151,2.801225,2.5514858,0.4837925,-0.31406054
0.94405955,0.8729535,0.70310634,0.005977422,-0.2594074
2.3813827,3.0957093,2.705649,0.43996683,-0.49131024
1.6343597,1.6663955,1.3288935,0.14240392,-0.37361786
1.1301659,0.9971923,1.497792,0.04607715,0.70985186
3.0870512,2.8965278,3.073804,0.49786174,0.14621618
1.7673378,2.8198528,2.7400508,0.19381721,-0.07358045
0.93509,1.1405629,0.8931816,0.033497587,-0.37396494
3.34647,3.9940045,3.3379574,0.5,-0.7152033
1.7689018,2.125096,2.5511725,0.17308348,0.5130509
2.4555318,2.9213707,2.2244728,0.48415393,-0.71900654
3.069697,3.074712,2.6491423,0.5,-0.48354474
1.3394488,1.4494004,1.6152408,0.06415004,0.18949533
3.133708,2.7926629,3.3963187,0.49436405,0.7161823
2.7955687,2.4575393,2.2924907,0.5,-0.16500156
2.7520695,2.8040118,1.9414178,0.498541,-0.73351234
1.1050668,1.0742958,1.4812297,0.029696908,0.67423886
2.8292646,2.9286447,3.210994,0.5,0.3421336
0.67668766,1.2785103,0.54446954,0.0,-0.68066645
0.631908,1.7828625,1.3839546,0.031088488,-0.6745179
2.9088185,2.642328,3.1960785,0.49408174,0.65505284
3.030971,3.437994,3.1797364,0.49026388,-0.3042666
1.9192343,1.7752596,2.469151,0.26056182,0.7083376
0.98364854,0.40024084,1.3126707,0.035365656,0.69698846
2.5150545,3.8571522,1.9571668,0.49822736,-0.6965952
0.9229394,1.0526532,1.237073,0.027417056,0.3407734
0.6703735,0.65338486,1.1877733,0.00028350647,0.72103405
2.0237727,2.7039118,1.7628313,0.3195399,-0.6766099
2.946145,4.3501954,1.1664371,0.5,-0.75767934
1.0412055,1.354416,0.7445843,0.03597804,-0.72526693
0.76056355,2.1656744,1.4340222,0.012166556,-0.6975235
2.3363433,2.5877085,2.119408,0.42904234,-0.547984
3.7598531,4.406001,4.4146214,0.5,0.043226458
2.5194054,0.48180988,3.355291,0.49663752,0.6350523
2.5362544,2.364807,2.396898,0.5,0.046565413
1.0213908,1.3869634,1.335611,0.039177228,-0.07591666
2.052114,2.8807552,2.1705506,0.31028867,-0.71395963
0.93562007,0.85108155,0.5956411,0.030938685,-0.42482635
2.9027305,3.5959039,3.2035427,0.5,-0.48071983
1.0392165,1.2932224,0.44821146,0.035063677,-0.7448293
2.6182222,2.6792958,2.6994991,0.49357343,-0.049497355
2.5689054,0.582213,2.1259732,0.5,0.67254233
3.0882692,2.8776507,3.7266812,0.4844072,0.7013762
0.8548485,0.28594038,0.7631613,0.023821728,0.67737305
3.1845326,3.2154794,0.2665133,0.49658337,-0.7121352
2.886603,3.381601,0.45889172,0.48237154,-0.68688583
2.9707782,3.285655,3.7519405,0.49748263,0.5286363
3.2942095,3.5406206,2.7749941,0.5,-0.7581983
2.3981526,0.8802244,1.810968,0.44270524,0.67259234
3.22074,3.2204056,3.5550132,0.5,0.41505155
2.479151,2.1700106,2.4138415,0.4935281,0.28385094
1.7388761,2.2994804,2.305953,0.1806402,-0.008702574
2.4518607,2.4909613,3.3825686,0.49894214,0.7072272
2.156216,1.4991897,3.03389,0.35029942,0.7587742
2.8115716,3.289416,3.5004163,0.5,0.28175157
2.4558294,2.5100336,2.1500785,0.483122,-0.4147384
1.3713658,1.467627,2.0048068,0.073880084,0.7329724
3.2359526,3.639343,3.1758819,0.49132985,-0.5724234
3.5306282,3.8679216,3.1586251,0.4935223,-0.7903213
0.7009353,1.9389008,1.2520939,0.0,-0.7113145
0.9184944,1.5309249,0.89250183,0.021895684,-0.72619295
2.4200482,2.7500863,2.6577327,0.4629821,-0.081329934
1.7091469,2.0827682,2.2348256,0.16678894,0.17637365
0.97200245,0.78979194,1.5545686,0.03591568,0.7152985
0.95708025,0.86818993,0.4906425,0.039942876,-0.6011058
3.1305242,3.7419908,3.3218014,0.5,-0.55009705
2.460629,3.512664,3.16053,0.48342958,-0.44400445
0.89303446,0.95806974,0.7888599,0.032384414,-0.31172243
0.76215285,1.30069,0.2,0.0,-0.68893194
2.0933058,1.7699668,1.9974332,0.3346376,0.22151352
3.8983634,4.4049134,3.92455,0.48723468,-0.6030967
1.6369275,1.3945261,1.7766002,0.13278961,0.47558397
3.7090874,4.0230713,5.0692043,0.5,0.76099324
2.5914383,2.9785357,2.3743079,0.48937055,-0.707715
2.4364414,3.3278313,2.5275395,0.487258,-0.70053524
2.6157134,1.7731586,0.6982332,0.48581514,-0.6926882
2.1500235,3.083937,2.4508696,0.3507758,-0.7400568
0.73750436,1.5868043,0.59052455,0.01381501,-0.70595926
0.8717951,1.4074333,1.4534523,0.010446065,0.059639476
1.034842,1.0399488,1.295336,0.03234875,0.39749295
1.2553952,1.9427701,1.431945,0.039822597,-0.71216565
0.5631875,1.6984935,0.24763565,0.0,-0.71058017
2.1905997,2.2525518,2.7513826,0.37158024,0.58808976
2.1087432,3.0887384,3.0028546,0.3352062,-0.08435044
0.7547897,1.4529308,0.57839304,0.0013932347,-0.6679096
1.9098765,2.7341704,1.73173,0.244225,-0.6838818
3.526533,4.1458907,3.1835318,0.5,-0.6955476
1.1351697,0.59756416,1.5894743,0.069282465,0.6550335
2.8781877,0.8247562,2.4643366,0.48726547,0.6701546
0.9048478,0.86123735,1.0029397,0.029876983,0.22371486
3.7781396,4.2985435,3.2585282,0.4986695,-0.71530825
3.1334023,3.2353535,3.5409741,0.48556304,0.36962694
0.7265724,0.2,0.74821746,0.010710652,0.72335637
0.5789807,0.36782283,0.8352603,0.00015680585,0.7053221
2.7316039,2.4242737,2.592298,0.49765763,0.18842003
3.2208557,3.5314946,3.1147888,0.5,-0.47683948
2.6743612,3.2873657,2.5852718,0.4833328,-0.7446445
2.612537,2.9677548,2.3901608,0.5,-0.6678473
2.7324684,2.1766894,0.52533627,0.49459398,-0.6734214
1.4465317,1.4561375,0.992134,0.06690596,-0.6413326
2.6882334,0.27593514,3.1554537,0.49870232,0.66909665
2.9843516,3.226654,3.3944795,0.5,0.17454472
2.5861773,3.1727784,2.567795,0.5,-0.70994925
3.2842941,3.5540318,3.8059633,0.49241427,0.31175208
3.3285387,3.4889994,0.21047236,0.5,-0.69551206
2.303264,0.81596285,2.1184525,0.414735,0.6717369
0.77971476,0.843171,1.1562095,0.011508835,0.59939647
0.826572,1.6268867,1.1650959,0.0026989435,-0.6711213
0.628581,0.6845192,0.5089162,0.0018941333,-0.37840635
2.5049105,3.955946,2.0172775,0.49982014,-0.72803617
1.9611084,2.3007946,3.4319136,0.26697877,0.75409156
2.6055787,2.0156846,3.0454962,0.49357018,0.67285377
3.0220668,0.5461506,3.2223659,0.499288,0.701832
0.5745492,0.23708908,0.97680914,0.0,0.68814707
2.037415,3.3672547,3.5084076,0.305457,0.078110054
0.6123155,0.37401772,0.68080175,0.0015834743,0.56209975
4.0646124,4.8593783,4.3465376,0.48103616,-0.63937783
1.3137577,1.9809525,1.5781789,0.06630734,-0.5313743
2.8040943,2.3286397,3.5205047,0.49374688,0.69143474
1.1835482,0.63116,1.5074729,0.044598166,0.6996906
2.3731024,3.1202831,1.8118098,0.45855087,-0.673066
2.582039,2.5284164,1.0227492,0.5,-0.71047616
2.4143434,2.5514796,3.0560174,0.45616835,0.58107716
0.9232019,1.192459,1.2259878,0.011101918,0.040737815
2.4366167,1.1854945,2.523534,0.46356535,0.70164937
1.1393878,1.3161256,0.9381024,0.045510948,-0.5805322
3.3773873,4.109942,4.4112644,0.49779686,0.3913947
3.242682,2.6001754,3.6126788,0.49682415,0.6832368
2.2588716,2.8054132,2.7022567,0.38655582,-0.15478034
1.1717919,1.2713077,1.7583514,0.044708036,0.7135738
3.2708302,2.9280436,3.759743,0.498096,0.7368754
3.192543,3.5787938,3.2332978,0.5,-0.37253836
3.4070036,3.5954921,3.4983292,0.49342272,-0.14002748
0.7482239,1.65465,1.2456745,0.020632692,-0.67799956
3.085921,2.9952562,3.7121367,0.5,0.6599212
3.3842976,0.54078656,4.155752,0.4871865,0.708655
2.4125206,2.5935352,2.1588733,0.46123424,-0.47255597
2.8975601,3.2648153,0.56374097,0.48029655,-0.7304276
1.3699188,1.4289497,1.1289513,0.07486531,-0.39830878
1.6239394,1.3639956,1.7819042,0.12985101,0.4844939
1.132081,1.8092972,1.2101662,0.053763308,-0.66348284
1.0673378,0.7421142,1.300555,0.038802456,0.71501285
2.3807855,2.4088006,2.9809878,0.44596195,0.70508224
0.7519829,1.467291,0.5240662,0.004640773,-0.735545
2.3971508,3.3340995,3.5629027,0.45541096,0.27017435
2.7825565,2.659291,3.5436978,0.49922776,0.64777386
1.2057308,2.2106247,0.60390866,0.054332253,-0.7240294
0.23810047,0.2,0.56179863,0.0,0.6878651
2.622515,2.944469,2.2134647,0.5,-0.76617855
0.53386927,1.2060773,0.9092144,0.0,-0.6122435
2.5202208,0.9822064,1.9779156,0.4936809,0.6952565
1.7909142,0.89719725,2.546601,0.20071149,0.6902049
0.78953534,0.7203204,1.5894698,0.0,0.7161292
3.516695,3.8401551,3.4065092,0.49127898,-0.49134773
2.2171516,2.3773077,2.5319839,0.38793355,0.18332784
1.2552574,0.2,0.8359117,0.06698044,0.67776436
1.8880079,1.9678675,1.8018205,0.26687512,-0.17688322
0.9643904,0.409856,1.0712752,0.052560285,0.65539604
0.84928477,0.7002062,0.25976038,0.0013642387,-0.65461665
2.4092948,2.4442213,0.7883401,0.46719044,-0.7121418
2.402639,2.6979935,2.6691036,0.44967797,-0.06208059
0.7718845,0.77658373,1.5549476,0.0,0.6938387
0.8793274,1.0822601,0.9902671,0.02523008,-0.1726111
2.7400935,2.6398427,2.5443912,0.49111494,-0.08705861
2.361164,2.7517176,2.5955675,0.44643998,-0.16975431
1.7941992,1.1962271,2.3790948,0.21531053,0.64368975
1.8043728,1.8947208,1.6258098,0.19484463,-0.30696544
3.4159527,3.1078727,3.8017366,0.5,0.73546296
1.6864341,1.7637627,1.6240453,0.15989085,-0.17181972
2.2936428,2.5890605,0.6337298,0.42042294,-0.6892835
2.710786,2.434797,2.6987383,0.5,0.3542896
0.94893074,1.109231,1.1933137,0.028675303,0.12374253
1.8229711,1.8843303,2.0353534,0.21123463,0.13892211
1.7800511,3.0063546,1.7962363,0.19463173,-0.7151241
2.170984,2.5346243,2.4426758,0.36343297,-0.105707906
2.7501538,3.1984148,2.562317,0.49632347,-0.6769632
0.8923924,0.66573584,1.3984563,0.025283167,0.6604538
2.219358,1.0955373,2.1594822,0.37310806,0.7291834
2.3166015,2.28238,2.9267418,0.43403053,0.69599444
0.95601374,0.32634577,0.47735325,0.03784243,0.23485135
2.0854504,2.4101784,2.3484318,0.31904832,-0.059581295
2.814595,3.1589735,3.3156557,0.5,0.20186898
1.0401062,1.3725568,1.8704842,0.03298146,0.711195
0.6926797,0.8501,0.64922947,0.0,-0.37683782
2.9767034,2.7242181,3.74165,0.5,0.6498725
2.6500187,2.5118625,3.0469856,0.49466714,0.65345365
2.7452602,3.1082504,1.2235671,0.49955156,-0.6715483
3.3225532,4.4976263,2.7774098,0.4947519,-0.73161906
1.5513452,1.8738133,1.8007358,0.10233385,-0.10813712
0.7366905,1.1407424,0.8871019,0.017248496,-0.4591126
2.5841508,3.691164,2.7598026,0.47900155,-0.65940183
1.2391027,1.381763,1.8489267,0.06745014,0.6450533
0.97624135,0.6572138,1.85901,0.042927157,0.673968
0.8445687,1.2263864,1.1915048,0.00040714254,-0.11057748
1.1080078,2.0457108,0.44711265,0.06071868,-0.67987025
2.6175945,3.298579,2.6390631,0.5,-0.69480324
2.4402606,2.7479079,4.2216516,0.49266964,0.7455574
2.3723521,1.5860641,2.0873516,0.4569637,0.59688324
2.3234844,1.7297711,2.588154,0.4117538,0.7467497
2.7556329,3.1020164,3.2847478,0.49536228,0.17804988
1.7072421,1.7389507,2.3063157,0.1424016,0.69626313
3.456914,3.593966,3.3374548,0.5,-0.34375378
2.1447074,2.8145216,3.0923727,0.35574904,0.3333364
0.5598165,0.76097715,1.269857,0.011948312,0.7274445
2.6342497,2.5634463,3.063795,0.49139714,0.55043954
1.9368249,2.6919804,1.6217583,0.2587652,-0.6794438
3.4045084,2.9367104,3.2680793,0.49408698,0.41689137
3.2692623,4.026604,3.0600061,0.48520693,-0.72354764
1.6642594,2.0123236,0.75492215,0.16065311,-0.7084692
2.6039948,2.718083,3.4165103,0.5,0.6703999
2.7370615,2.9735007,2.9984884,0.49924,0.057293843
1.3274491,1.7489687,1.7730631,0.0700999,0.0053310655
1.3504045,1.843959,1.5734891,0.07271753,-0.3725437
2.1124513,1.2644361,3.0099423,0.34547096,0.6923394
1.8195797,2.6725497,1.1979054,0.21153995,-0.73424083
1.0619452,1.411028,0.2,0.03319951,-0.708763
0.9561006,1.7523476,1.1019487,0.012569665,-0.6542364
2.5130837,2.875622,2.6661172,0.4961366,-0.2284724
2.0490494,3.3922963,0.59333616,0.31472233,-0.7591846
0.91749007,0.8048775,0.7681451,0.018131878,-0.12946355
2.6767476,3.7628198,0.51467377,0.5,-0.7089319
3.0612984,2.8444734,3.2212636,0.494601,0.4684629
1.5740426,0.31012082,1.5676029,0.12805215,0.697016
2.2052848,3.0298245,2.5536234,0.38129324,-0.60612917
1.2648726,1.401453,1.7776746,0.06589337,0.53111297
2.890091,0.72219235,3.5534015,0.47860327,0.6748554
0.9882118,1.180725,0.9686843,0.023015032,-0.35974526
1.0696331,1.0623351,1.2362788,0.045421306,0.2549469
1.1951708,1.8592273,0.69043106,0.068564616,-0.6982183
1.3257374,1.0942131,1.0026428,0.10103237,-0.12200002
0.77237165,0.7096191,0.5559914,0.01367805,-0.28453013
2.774147,2.689051,3.7998192,0.48905244,0.7537475
0.92466176,0.9036682,1.5600023,0.024247166,0.6892791
1.8218709,2.112543,1.2689855,0.20696077,-0.70314926
1.8501977,2.3767846,1.6530198,0.22785039,-0.6798173
2.5340178,2.8825486,3.5213327,0.5,0.7315235
3.2732444,2.8859403,3.0528653,0.5,0.20434642
2.4629912,2.2583392,1.7391431,0.48124492,-0.64814216
2.537938,2.4082313,2.4622967,0.48701206,0.06161956
2.162368,2.154242,2.070359,0.35504588,-0.11035343
1.5710261,1.3199357,2.2983747,0.0912576,0.6789013
2.8830338,2.706842,3.5086613,0.5,0.71345097
2.4964247,3.2878208,2.4094312,0.5,-0.6902837
2.8263707,3.2239902,3.0269737,0.49081233,-0.2136085
2.657581,2.3406222,2.9989977,0.48480302,0.70677495
2.0180779,2.42723,2.591669,0.31363,0.22138438
2.7725525,2.7071543,2.7561955,0.5,0.059516266
1.8359221,2.955815,2.1650507,0.2581807,-0.6997402
2.673746,2.617486,3.6429706,0.49662563,0.69098246
0.70940626,1.1243334,0.7847358,0.0,-0.6416437
3.5703607,3.5632787,3.7708914,0.5,0.22295088
2.1626995,1.699344,2.655437,0.35144728,0.70210725
1.8260993,2.2665684,1.7323413,0.23781155,-0.68010503
0.78972304,1.0683749,0.5835202,0.0,-0.68380284
2.9736845,3.3157983,3.3918984,0.5,0.1054303
0.95345664,1.1201657,1.4068693,0.037111327,0.51083535
3.1087098,3.4023712,3.3021784,0.5,-0.16851683
2.4574482,3.4683177,2.379256,0.49231353,-0.70008475
1.9829491,2.363585,1.9416176,0.27215117,-0.52025855
1.4591466,0.76359075,0.64367354,0.07673033,-0.14877662
0.95891255,1.2753968,0.7925108,0.03681644,-0.69673556
1.8022902,2.6826615,2.582092,0.21264406,-0.11964751
1.4035211,0.45501015,2.3910623,0.07298437,0.74131614
2.9553835,2.7032328,2.4998448,0.5,-0.19821684
0.7492083,1.26034,1.2901618,0.015252405,0.076815106
1.248903,1.9512228,1.8440914,0.04714733,-0.15486099
3.1228194,3.4375274,3.7430604,0.5,0.3213175
2.6488376,3.0444427,2.025814,0.5,-0.69620436
1.7019492,2.5345247,1.7111163,0.17161816,-0.7386096
0.9064033,0.7605986,0.82777154,0.026682453,0.10205496
3.4866495,3.191287,3.5496278,0.5,0.4053322
2.9379096,3.0008185,2.4539092,0.5,-0.66189367
2.0546057,2.3602495,3.1744416,0.3167331,0.69950736
1.7232637,2.0628455,2.1383452,0.16553013,0.07582598
0.7428184,1.3917793,0.4469128,0.0,-0.7115194
2.660842,3.7055118,2.6480334,0.5,-0.70249325
3.443043,3.7064884,4.357216,0.49609923,0.6612716
2.1915758,1.7333726,2.3186705,0.37626928,0.7117542
2.235383,2.048396,3.0497293,0.39372337,0.6935559
3.2003312,3.4890168,3.740502,0.49375033,0.31503302
1.512111,0.74132746,1.0056607,0.09637528,0.28213036
3.630441,4.1331325,3.3534484,0.5,-0.6678986
2.5028641,2.2771404,2.1222208,0.49545565,-0.16438894
3.3002672,3.1628022,3.7269359,0.499136,0.5965288
2.8487976,2.8554788,3.9865685,0.5,0.68668467
0.9115622,1.1504889,1.2203113,0.012528563,0.121916085
2.4865198,2.5361104,2.6387177,0.5,0.14179876
0.80287224,0.5637128,1.2577307,0.015965115,0.68827796
2.909106,2.6823366,3.0145602,0.4757193,0.35493204
1.1219115,1.2719395,1.1637738,0.05661225,-0.16974433
2.9278727,3.2460756,3.2192826,0.48923174,-0.028701967
1.5550766,1.2633247,0.27264452,0.09039007,-0.72187173
0.8893351,1.2700883,0.86143637,0.024238989,-0.72967046
0.7362189,1.8477318,0.44589546,0.0030440846,-0.68208784
2.239472,2.5663328,0.60717034,0.38053772,-0.7143713
0.823841,1.1190428,0.20011796,0.014262343,-0.748523
3.5776932,3.1267877,3.1995332,0.49695265,0.102297895
2.4474866,3.0564835,2.620645,0.494401,-0.51764715
3.8345003,3.6609557,4.4120913,0.4895358,0.6502753
1.9638946,0.79594535,2.2575881,0.26107,0.6853164
3.362258,4.4612107,3.1990912,0.5,-0.7106829
2.8706524,2.7338324,3.4405792,0.49816605,0.6910036
2.767765,2.64565,2.5261014,0.5,-0.13091591
3.484094,3.8773007,3.9578388,0.5,0.071547545
1.1464199,0.8040715,1.1594051,0.042342514,0.5636372
3.3957763,3.672547,2.9883418,0.5,-0.67438346
2.4914157,2.5329502,3.0212617,0.49218434,0.5825087
2.1328576,2.3664792,3.1519675,0.35772786,0.69092196
1.7718723,1.0240399,0.45000866,0.20672384,-0.7058177
3.6068177,3.996633,4.259488,0.48893836,0.27819657
3.3468885,4.6599336,2.4983606,0.4907709,-0.6752297
0.92440736,0.91403663,0.47180232,0.014753926,-0.733044
2.921039,2.4406447,2.6609545,0.4850953,0.25295496
2.7397258,3.2757099,2.8157218,0.48515657,-0.5549901
2.3900173,2.1485744,2.835385,0.44834423,0.67053145
3.200486,3.416863,2.8125727,0.49475673,-0.73026454
2.2779648,2.0564573,1.9040359,0.3966374,-0.15535253
1.2723781,0.6829816,1.8683176,0.037352886,0.6812923
2.8070357,3.105728,2.4759023,0.49431193,-0.66380304
1.2308939,1.0381392,2.09956,0.045386072,0.6666243
2.2388651,1.6256042,2.0627635,0.39986533,0.5389951
2.0836987,2.425649,2.8128607,0.3197136,0.48109075
1.6488742,3.2662268,0.7509649,0.14138675,-0.6573612
2.4154048,3.0825317,2.5643,0.4667399,-0.6579451
1.038967,1.1875887,1.3563851,0.033560388,0.28654483
3.1604834,4.871421,3.4580798,0.5,-0.70508456
2.9572535,0.36956117,3.5902233,0.4995091,0.65363246
2.3038008,2.7645378,1.4224857,0.41965765,-0.7543651
2.8746543,3.9821951,2.9241607,0.5,-0.7091291
2.5065374,2.2068512,2.8175266,0.5,0.6975206
0.6104195,1.0019519,1.4279374,0.014982707,0.70237
2.578043,2.4754102,2.4498463,0.48433566,-0.03796884
3.671082,3.6498005,2.8425715,0.5,-0.67526394
2.9470174,3.416961,1.8860793,0.47859958,-0.689464
2.4284887,1.7100986,2.624481,0.4801266,0.6710125
3.1185899,0.3300814,2.6851275,0.49637523,0.708535
3.0999246,3.300312,3.204842,0.5,-0.11703214
2.7523973,0.53980446,2.2511938,0.49614182,0.6950492
2.3983467,2.4026122,2.4179347,0.45974234,-0.035913326
1.0731249,0.7142981,2.2212856,0.030250244,0.70740265
2.0005243,1.4591391,2.778857,0.27863604,0.6936797
2.72651,3.361923,2.8516977,0.48890677,-0.570695
2.2078412,2.5143883,2.2938645,0.3889543,-0.30027306
2.3127108,2.4063337,2.0186334,0.41666147,-0.4789522
2.975055,2.9537337,3.430319,0.5,0.6141248
3.5968392,3.9590611,3.6046016,0.5,-0.4242614
2.8503945,2.7979584,3.6515014,0.5,0.6840656
2.5216653,2.3164694,2.7796414,0.5,0.5414622
2.594528,0.3926065,2.8430893,0.4943314,0.7177686
0.8614008,0.648628,0.23142143,0.018435959,-0.72941315
2.8690841,3.6915662,2.6835227,0.49727124,-0.64687055
2.683537,2.6384814,3.8465745,0.48812768,0.7247837
1.1310042,1.6728595,0.5427946,0.04931875,-0.6915544
1.7515311,2.0410144,1.85529,0.18562733,-0.20368275
2.8365707,3.3671944,2.8417516,0.4965771,-0.66093284
2.0785599,2.422992,2.3611054,0.30436218,-0.102082536
